disease,disease_num,system,system_num,medcodeid,descr,istest
Substance Misuse,194,Mental Health Disorders,11,295285019,"Nondependent hypnotic or anxiolytic abuse, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,295301010,"Nondependent cocaine abuse, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295286018,"Nondependent hypnotic or anxiolytic abuse, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295287010,"Nondependent hypnotic or anxiolytic abuse, episodic",no
Substance Misuse,194,Mental Health Disorders,11,295298011,Nondependent opioid abuse NOS,no
Substance Misuse,194,Mental Health Disorders,11,295288017,Nondependent hypnotic or anxiolytic abuse in remission,no
Substance Misuse,194,Mental Health Disorders,11,295290016,Nondependent opioid abuse,no
Substance Misuse,194,Mental Health Disorders,11,295293019,"Nondependent opioid abuse, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,295295014,"Nondependent opioid abuse, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295296010,"Nondependent opioid abuse, episodic",no
Substance Misuse,194,Mental Health Disorders,11,295297018,Nondependent opioid abuse in remission,no
Substance Misuse,194,Mental Health Disorders,11,295303013,Nondependent cocaine abuse in remission,no
Substance Misuse,194,Mental Health Disorders,11,295300011,"Nondependent cocaine abuse, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,295289013,Nondependent hypnotic or anxiolytic abuse NOS,no
Substance Misuse,194,Mental Health Disorders,11,295305018,Nondependent cocaine abuse NOS,no
Substance Misuse,194,Mental Health Disorders,11,295314011,Nondependent amphetamine or psychostimulant abuse NOS,no
Substance Misuse,194,Mental Health Disorders,11,199931000006119,Psychostimulant abuse,no
Substance Misuse,194,Mental Health Disorders,11,481371000006116,Analgesic abuse,no
Substance Misuse,194,Mental Health Disorders,11,401801011,Nondependent other drug abuse,no
Substance Misuse,194,Mental Health Disorders,11,295328017,Nondependent mixed drug abuse NOS,no
Substance Misuse,194,Mental Health Disorders,11,295327010,Misuse of prescription only drugs,no
Substance Misuse,194,Mental Health Disorders,11,295326018,Nondependent mixed drug abuse in remission,no
Substance Misuse,194,Mental Health Disorders,11,295325019,"Nondependent mixed drug abuse, episodic",no
Substance Misuse,194,Mental Health Disorders,11,295324015,"Nondependent mixed drug abuse, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295323014,"Nondependent mixed drug abuse, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,295322016,Nondependent mixed drug abuse,no
Substance Misuse,194,Mental Health Disorders,11,295321011,Nondependent antidepressant type drug abuse NOS,no
Substance Misuse,194,Mental Health Disorders,11,586671000006114,Nondependent antidepressant type drug abuse,no
Substance Misuse,194,Mental Health Disorders,11,586641000006118,Nondependent amphetamine/psychostimulant abuse in remission,no
Substance Misuse,194,Mental Health Disorders,11,295312010,"Nondependent amphetamine or psychostimulant abuse, episodic",no
Substance Misuse,194,Mental Health Disorders,11,586651000006116,"Nondependent amphetamine/psychostimulant abuse, continuous",no
Substance Misuse,194,Mental Health Disorders,11,586661000006119,"Nondependent amphetamine/psychostimulant abuse, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,346927014,Hypnotic or anxiolytic abuse,no
Substance Misuse,194,Mental Health Disorders,11,127611000006118,Stimulant abuse,no
Substance Misuse,194,Mental Health Disorders,11,401800012,Nondependent amphetamine or other psychostimulant abuse,no
Substance Misuse,194,Mental Health Disorders,11,346928016,Barbiturate abuse,no
Substance Misuse,194,Mental Health Disorders,11,369851012,LSD reaction,no
Substance Misuse,194,Mental Health Disorders,11,295276019,Nondependent hallucinogen abuse NOS,no
Substance Misuse,194,Mental Health Disorders,11,295234010,"Combined drug dependence, excluding opioids",no
Substance Misuse,194,Mental Health Disorders,11,295233016,Combined opioid with other drug dependence NOS,no
Substance Misuse,194,Mental Health Disorders,11,295232014,Combined opioid with other drug dependence in remission,no
Substance Misuse,194,Mental Health Disorders,11,295231019,"Combined opioid with other drug dependence, episodic",no
Substance Misuse,194,Mental Health Disorders,11,295230018,"Combined opioid with other drug dependence, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295229011,"Combined opioid with other drug dependence, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,295228015,Combined opioid with other drug dependence,no
Substance Misuse,194,Mental Health Disorders,11,295235011,"Combined drug dependence, excluding opioid, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,295227013,Other specified drug dependence NOS,no
Substance Misuse,194,Mental Health Disorders,11,295225017,"Other specified drug dependence, episodic",no
Substance Misuse,194,Mental Health Disorders,11,295224018,"Other specified drug dependence, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295222019,"Other specified drug dependence, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,346934011,Absinthe addiction,no
Substance Misuse,194,Mental Health Disorders,11,401796018,Other specified drug dependence,no
Substance Misuse,194,Mental Health Disorders,11,295218012,Glue sniffing dependence NOS,no
Substance Misuse,194,Mental Health Disorders,11,295217019,Glue sniffing dependence in remission,no
Substance Misuse,194,Mental Health Disorders,11,295226016,Other specified drug dependence in remission,no
Substance Misuse,194,Mental Health Disorders,11,295236012,"Combined drug dependence, excluding opioid, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295237015,"Combined drug dependence, excluding opioid, episodic",no
Substance Misuse,194,Mental Health Disorders,11,295238013,"Combined drug dependence, excluding opioid, in remission",no
Substance Misuse,194,Mental Health Disorders,11,295275015,Nondependent hallucinogen abuse in remission,no
Substance Misuse,194,Mental Health Disorders,11,295274016,"Nondependent hallucinogen abuse, episodic",no
Substance Misuse,194,Mental Health Disorders,11,295272017,"Nondependent hallucinogen abuse, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295271012,"Nondependent hallucinogen abuse, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,295335013,"Nondependent other drug abuse, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,291791000006118,'Bad trips',no
Substance Misuse,194,Mental Health Disorders,11,401798017,Nondependent hallucinogen abuse,no
Substance Misuse,194,Mental Health Disorders,11,295266017,Nondependent cannabis abuse NOS,no
Substance Misuse,194,Mental Health Disorders,11,295265018,Nondependent cannabis abuse in remission,no
Substance Misuse,194,Mental Health Disorders,11,295264019,"Nondependent cannabis abuse, episodic",no
Substance Misuse,194,Mental Health Disorders,11,295263013,"Nondependent cannabis abuse, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295262015,"Nondependent cannabis abuse, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,295261010,Nondependent cannabis abuse,no
Substance Misuse,194,Mental Health Disorders,11,500344018,Nondependent abuse of drugs,no
Substance Misuse,194,Mental Health Disorders,11,295241016,Drug dependence NOS,no
Substance Misuse,194,Mental Health Disorders,11,295240015,Ecstasy type drug dependence,no
Substance Misuse,194,Mental Health Disorders,11,295239017,"Combined drug dependence, excluding opioid, NOS",no
Substance Misuse,194,Mental Health Disorders,11,401799013,Nondependent hypnotic or anxiolytic abuse,no
Substance Misuse,194,Mental Health Disorders,11,295336014,"Nondependent other drug abuse, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295337017,"Nondependent other drug abuse, episodic",no
Substance Misuse,194,Mental Health Disorders,11,295338010,Nondependent other drug abuse in remission,no
Substance Misuse,194,Mental Health Disorders,11,397191000006119,[X]Men & beh dis vol solvents: withdrawal state wth delirium,no
Substance Misuse,194,Mental Health Disorders,11,295213015,[X]Drug addiction - solvent,no
Substance Misuse,194,Mental Health Disorders,11,398011000006112,[X]Mental and behav dis due to vol solvents: dependence synd,no
Substance Misuse,194,Mental Health Disorders,11,398041000006111,[X]Mental and behav dis due volatile solvents: harmful use,no
Substance Misuse,194,Mental Health Disorders,11,397701000006113,[X]Mental & behav dis due vol solvents: acute intoxication,no
Substance Misuse,194,Mental Health Disorders,11,397721000006115,[X]Mental & behav disorders due to use of volatile solvents,no
Substance Misuse,194,Mental Health Disorders,11,397511000006116,[X]Ment/behav dis due use hallucinogens: unsp ment/behav dis,no
Substance Misuse,194,Mental Health Disorders,11,423031000006112,[X]Post hallucinogen perception disorder,no
Substance Misuse,194,Mental Health Disorders,11,398701000006112,[X]Mnt/bh dis due hallucngns: resid & late-onset psychot dis,no
Substance Misuse,194,Mental Health Disorders,11,397691000006113,[X]Mental & behav dis due to vol solvents: psychotic disordr,no
Substance Misuse,194,Mental Health Disorders,11,397591000006114,[X]Mental & behav dis due to hallucinogens: psychotic disord,no
Substance Misuse,194,Mental Health Disorders,11,379271000006112,[X]Drug addiction - hallucinogen,no
Substance Misuse,194,Mental Health Disorders,11,397771000006119,[X]Mental and behav dis due to hallucinogens: dependence syn,no
Substance Misuse,194,Mental Health Disorders,11,397871000006111,[X]Mental and behav dis due to use hallucinogens: harmfl use,no
Substance Misuse,194,Mental Health Disorders,11,397561000006118,[X]Mental & behav dis due hallucinogens: acute intoxicatn,no
Substance Misuse,194,Mental Health Disorders,11,398161000006114,[X]Mental and behavioural disorders due to use hallucinogens,no
Substance Misuse,194,Mental Health Disorders,11,397481000006112,[X]Ment/beh dis oth stims inc caffeine: unsp ment/behav disd,no
Substance Misuse,194,Mental Health Disorders,11,398741000006114,[X]Mnt/bh dis oth stm inc caffne resid/late-onset psycht dis,no
Substance Misuse,194,Mental Health Disorders,11,398281000006112,[X]Mental/behav dis oth stims inc caffeine: psychotic dis,no
Substance Misuse,194,Mental Health Disorders,11,398681000006114,[X]Mnt/behav dis other stimlnts inc caffeine: withdrwl state,no
Substance Misuse,194,Mental Health Disorders,11,397741000006110,[X]Mental and behav dis due hallucinogens: withdrawal state,no
Substance Misuse,194,Mental Health Disorders,11,379321000006116,[X]Drug addiction-other stimul,no
Substance Misuse,194,Mental Health Disorders,11,397531000006110,[X]Ment/behav dis due use vol solvents: unsp ment/behav dis,no
Substance Misuse,194,Mental Health Disorders,11,398271000006114,[X]Mental/behav dis multi drg use/psychoac subs: acute intox,no
Substance Misuse,194,Mental Health Disorders,11,355481000006114,[X] Adverse reaction to methadone,no
Substance Misuse,194,Mental Health Disorders,11,2164310010,Adverse reaction to buprenorphine,no
Substance Misuse,194,Mental Health Disorders,11,2164309017,Adverse reaction to methadone,no
Substance Misuse,194,Mental Health Disorders,11,980181000006113,[X]Ment behav dis due crack cocaine: unsp ment and behav dis,no
Substance Misuse,194,Mental Health Disorders,11,980141000006119,[X]Mental behav disord due crack cocaine: psychotic disorder,no
Substance Misuse,194,Mental Health Disorders,11,980121000006114,[X]Mental behav disord due crack cocaine: withdrawal state,no
Substance Misuse,194,Mental Health Disorders,11,980111000006118,[X]Mental behav disorders due use crack cocaine: depend synd,no
Substance Misuse,194,Mental Health Disorders,11,980101000006116,[X]Mental behav disorders due use crack cocaine: harmful use,no
Substance Misuse,194,Mental Health Disorders,11,980091000006110,[X]Ment behav dis due use crack cocaine: acute intoxication,no
Substance Misuse,194,Mental Health Disorders,11,397291000006111,[X]Men & behav disorder multiple drug use/psychoactive subst,no
Substance Misuse,194,Mental Health Disorders,11,980081000006112,[X]Mental and behavioural disorders due use of crack cocaine,no
Substance Misuse,194,Mental Health Disorders,11,397301000006112,[X]Men/beh dis mlt drg use/oth psy sbs: oth men & behav dis,no
Substance Misuse,194,Mental Health Disorders,11,397311000006110,[X]Men/beh dis mlt drg use/oth subs: resid/late psychot dis,no
Substance Misuse,194,Mental Health Disorders,11,398261000006119,[X]Mental/behav dis multi drg use/oth psy sbs: amnesic syndr,no
Substance Misuse,194,Mental Health Disorders,11,397541000006117,[X]Ment/behav dis mlti drug use/oth psyc sbs: psychotc dis,no
Substance Misuse,194,Mental Health Disorders,11,398721000006119,[X]Mnt/bh dis mlti drg use/oth psy sbs: wthdr state + dlrium,no
Substance Misuse,194,Mental Health Disorders,11,398071000006115,[X]Mental and behav dis mlti/oth psychoa sbs: withdrwl state,no
Substance Misuse,194,Mental Health Disorders,11,379301000006114,[X]Drug addiction NOS,no
Substance Misuse,194,Mental Health Disorders,11,398061000006110,[X]Mental and behav dis mlti/oth psych sbs: dependence syndr,no
Substance Misuse,194,Mental Health Disorders,11,398051000006113,[X]Mental and behav dis mlti drg/oth psychoa sbs: harmfl use,no
Substance Misuse,194,Mental Health Disorders,11,397471000006114,[X]Ment/beh dis multi drug use/oth psy sbs unsp mnt/beh dis,no
Substance Misuse,194,Mental Health Disorders,11,398081000006117,[X]Mental and behav dis oth stim inc caffein: dependnce synd,no
Substance Misuse,194,Mental Health Disorders,11,397491000006110,[X]Ment/behav dis due to use oth stims inc caff: harmful use,no
Substance Misuse,194,Mental Health Disorders,11,398671000006111,[X]Mnt/beh dis due oth stim inc caffein: acute intoxication,no
Substance Misuse,194,Mental Health Disorders,11,397831000006113,[X]Mental and behav dis due to use cannabinoids: harmful use,no
Substance Misuse,194,Mental Health Disorders,11,397551000006115,[X]Mental & behav dis due cannabinoids: acute intoxication,no
Substance Misuse,194,Mental Health Disorders,11,398151000006112,[X]Mental and behavioural disorders due to use cannabinoids,no
Substance Misuse,194,Mental Health Disorders,11,397451000006116,[X]Ment & behav dis due use opioids: unsp ment & behav dis,no
Substance Misuse,194,Mental Health Disorders,11,397261000006115,[X]Men & behav dis due to use opioids: oth men & behav dis,no
Substance Misuse,194,Mental Health Disorders,11,397161000006110,[X]Men & beh dis due opioids: resid & late-onset psychot dis,no
Substance Misuse,194,Mental Health Disorders,11,397921000006118,[X]Mental and behav dis due to use opioids: amnesic syndrome,no
Substance Misuse,194,Mental Health Disorders,11,397661000006117,[X]Mental & behav dis due to use opioids: psychotic disorder,no
Substance Misuse,194,Mental Health Disorders,11,397231000006112,[X]Men & behav dis due opioid: withdrawl state with delirium,no
Substance Misuse,194,Mental Health Disorders,11,397761000006114,[X]Mental and behav dis due to cannabinoids: dependence synd,no
Substance Misuse,194,Mental Health Disorders,11,371181000006118,"[X]Cold turkey, opiate withdrawal",no
Substance Misuse,194,Mental Health Disorders,11,388831000006113,[X]Heroin addiction,no
Substance Misuse,194,Mental Health Disorders,11,379281000006110,[X]Drug addiction - opioids,no
Substance Misuse,194,Mental Health Disorders,11,397931000006115,[X]Mental and behav dis due to use opioids: dependence syndr,no
Substance Misuse,194,Mental Health Disorders,11,397901000006111,[X]Mental and behav dis due to use of opioids: harmful use,no
Substance Misuse,194,Mental Health Disorders,11,397651000006119,[X]Mental & behav dis due to use opioids: acute intoxication,no
Substance Misuse,194,Mental Health Disorders,11,295803018,[X]Mental and behavioural disorders due to use of opioids,no
Substance Misuse,194,Mental Health Disorders,11,398141000006110,[X]Mental and behavioural disorders due to psychoactive subs,no
Substance Misuse,194,Mental Health Disorders,11,295340017,Misuse of drugs NOS,no
Substance Misuse,194,Mental Health Disorders,11,295339019,Nondependent other drug abuse NOS,no
Substance Misuse,194,Mental Health Disorders,11,397941000006113,[X]Mental and behav dis due to use opioids: withdrawal state,no
Substance Misuse,194,Mental Health Disorders,11,379251000006119,[X]Drug addiction - cannabis,no
Substance Misuse,194,Mental Health Disorders,11,397731000006117,[X]Mental and behav dis due cannabinoids: withdrawal state,no
Substance Misuse,194,Mental Health Disorders,11,397581000006111,[X]Mental & behav dis due to cannabinoids: psychotic disordr,no
Substance Misuse,194,Mental Health Disorders,11,397711000006111,[X]Mental & behav disorder due other stimulants inc caffein,no
Substance Misuse,194,Mental Health Disorders,11,397141000006111,[X]Men & beh dis due cocaine: resid & late-onset psychot dis,no
Substance Misuse,194,Mental Health Disorders,11,397641000006116,[X]Mental & behav dis due to use cocaine: psychotic disorder,no
Substance Misuse,194,Mental Health Disorders,11,397861000006116,[X]Mental and behav dis due to use cocaine: withdrawal state,no
Substance Misuse,194,Mental Health Disorders,11,379261000006117,[X]Drug addiction - cocaine,no
Substance Misuse,194,Mental Health Disorders,11,397851000006118,[X]Mental and behav dis due to use cocaine: dependence syndr,no
Substance Misuse,194,Mental Health Disorders,11,397891000006112,[X]Mental and behav dis due to use of cocaine: harmful use,no
Substance Misuse,194,Mental Health Disorders,11,397631000006114,[X]Mental & behav dis due to use cocaine: acute intoxication,no
Substance Misuse,194,Mental Health Disorders,11,295877018,[X]Mental and behavioural disorders due to use of cocaine,no
Substance Misuse,194,Mental Health Disorders,11,397601000006118,[X]Mental & behav dis due to seds/hypntcs: psychotic disordr,no
Substance Misuse,194,Mental Health Disorders,11,397171000006115,[X]Men & beh dis due seds/hypns: withdrwl state wth delirium,no
Substance Misuse,194,Mental Health Disorders,11,397751000006112,[X]Mental and behav dis due seds/hypntcs: withdrawal state,no
Substance Misuse,194,Mental Health Disorders,11,379311000006112,[X]Drug addiction- sedative / hypnotics,no
Substance Misuse,194,Mental Health Disorders,11,397781000006116,[X]Mental and behav dis due to seds/hypntcs: dependence synd,no
Substance Misuse,194,Mental Health Disorders,11,397961000006112,[X]Mental and behav dis due to use seds/hypntcs: harmful use,no
Substance Misuse,194,Mental Health Disorders,11,397571000006113,[X]Mental & behav dis due seds/hypntcs: acute intoxication,no
Substance Misuse,194,Mental Health Disorders,11,398111000006111,[X]Mental and behavioural dis due use sedatives/hypnotics,no
Substance Misuse,194,Mental Health Disorders,11,397501000006119,[X]Ment/behav dis due use cannabinoids: unsp ment/behav disd,no
Substance Misuse,194,Mental Health Disorders,11,397321000006119,[X]Men/behav dis due to use cannabinoids: oth men/behav disd,no
Substance Misuse,194,Mental Health Disorders,11,398691000006112,[X]Mnt/bh dis due cannabinds: resid & late-onset psychot dis,no
Substance Misuse,194,Mental Health Disorders,11,397821000006110,[X]Mental and behav dis due to use cannabinoids: amnesic syn,no
Substance Misuse,194,Mental Health Disorders,11,295216011,"Glue sniffing dependence, episodic",no
Substance Misuse,194,Mental Health Disorders,11,352141000006117,[X] Adverse reaction to buprenorphine,no
Substance Misuse,194,Mental Health Disorders,11,295215010,"Glue sniffing dependence, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295212013,Glue sniffing dependence,no
Substance Misuse,194,Mental Health Disorders,11,2292761000000111,Urine buprenorphine positive,no
Substance Misuse,194,Mental Health Disorders,11,2292881000000111,Urine methadone positive,no
Substance Misuse,194,Mental Health Disorders,11,309861000000116,Ecstasy misuse,no
Substance Misuse,194,Mental Health Disorders,11,309921000000119,Heroin misuse,no
Substance Misuse,194,Mental Health Disorders,11,450216018,Illicit drug use,no
Substance Misuse,194,Mental Health Disorders,11,342504010,Routine of drug-related activities,no
Substance Misuse,194,Mental Health Disorders,11,342494017,Priority of drug-related activities,no
Substance Misuse,194,Mental Health Disorders,11,342473015,Sharing of drug injecting equipment,no
Substance Misuse,194,Mental Health Disorders,11,342472013,Drug injecting equipment hygiene,no
Substance Misuse,194,Mental Health Disorders,11,531051000000115,Substance misuse structured counselling,no
Substance Misuse,194,Mental Health Disorders,11,342475010,Shares drug equipment,no
Substance Misuse,194,Mental Health Disorders,11,342457014,Injects drugs intramuscularly,no
Substance Misuse,194,Mental Health Disorders,11,342455018,Injects drugs subcutaneously,no
Substance Misuse,194,Mental Health Disorders,11,342468014,Drug injection behaviour,no
Substance Misuse,194,Mental Health Disorders,11,494053016,Misused drugs in past,no
Substance Misuse,194,Mental Health Disorders,11,342490014,Time since stopped drug misuse,no
Substance Misuse,194,Mental Health Disorders,11,342492018,Age at starting drug misuse,no
Substance Misuse,194,Mental Health Disorders,11,757341000000110,Health problem secondary to drug misuse,no
Substance Misuse,194,Mental Health Disorders,11,342438017,Drug addict,no
Substance Misuse,194,Mental Health Disorders,11,342447013,Sniffs drugs,no
Substance Misuse,194,Mental Health Disorders,11,407241000000119,Neck injector,no
Substance Misuse,194,Mental Health Disorders,11,342446016,Chases the dragon,no
Substance Misuse,194,Mental Health Disorders,11,371621000000117,Delivery of rehabilitation for drug addiction,no
Substance Misuse,194,Mental Health Disorders,11,397153012,Drug addiction therapy,no
Substance Misuse,194,Mental Health Disorders,11,630051000006114,Drug addict notific admin,no
Substance Misuse,194,Mental Health Disorders,11,405031011,Drug addiction notification,no
Substance Misuse,194,Mental Health Disorders,11,1550291000000111,Admission to substance misuse detoxification centre,no
Substance Misuse,194,Mental Health Disorders,11,540591000000111,Referral to substance misuse service,no
Substance Misuse,194,Mental Health Disorders,11,540681000000110,Self referral to substance misuse service,no
Substance Misuse,194,Mental Health Disorders,11,1780455014,Referral to drug abuse counsellor,no
Substance Misuse,194,Mental Health Disorders,11,495671000000119,Reinduction to buprenorphine maintenance therapy,no
Substance Misuse,194,Mental Health Disorders,11,495611000000112,Reinduction to methadone maintenance therapy,no
Substance Misuse,194,Mental Health Disorders,11,314821000000113,Opiate dependence detoxification,no
Substance Misuse,194,Mental Health Disorders,11,405581000000116,Drug abuse monitoring,no
Substance Misuse,194,Mental Health Disorders,11,305121000000119,Substance misuse management stopped - self withdrawal,no
Substance Misuse,194,Mental Health Disorders,11,541541000000112,Opioid antagonist therapy,no
Substance Misuse,194,Mental Health Disorders,11,541451000000111,Opioid agonist substitution therapy,no
Substance Misuse,194,Mental Health Disorders,11,316931000000112,Drug addiction detoxification therapy - buprenorphine,no
Substance Misuse,194,Mental Health Disorders,11,316901000000118,Drug addiction maintenance therapy - buprenorphine,no
Substance Misuse,194,Mental Health Disorders,11,303011000000111,Drug addiction maintenance therapy - methadone,no
Substance Misuse,194,Mental Health Disorders,11,302981000000113,Drug addiction detoxification therapy - methadone,no
Substance Misuse,194,Mental Health Disorders,11,298101000000113,Buprenorphine maintenance therapy,no
Substance Misuse,194,Mental Health Disorders,11,630361000006113,Drug dependence therapy,no
Substance Misuse,194,Mental Health Disorders,11,630131000006118,Drug addictn therap-methadone,no
Substance Misuse,194,Mental Health Disorders,11,615701000006114,Detoxification dependence drug,no
Substance Misuse,194,Mental Health Disorders,11,630061000006111,Drug addict notific to CMO,no
Substance Misuse,194,Mental Health Disorders,11,342445017,Smokes drugs through a pipe,no
Substance Misuse,194,Mental Health Disorders,11,342439013,Notified addict,no
Substance Misuse,194,Mental Health Disorders,11,2533732013,Substance misuse increased,no
Substance Misuse,194,Mental Health Disorders,11,456900016,substance abuse counselling,no
Substance Misuse,194,Mental Health Disorders,11,1924681000006115,substance abuse counselling,no
Substance Misuse,194,Mental Health Disorders,11,1854731000006115,seen in drug misuse clinic,no
Substance Misuse,194,Mental Health Disorders,11,852211000006112,misused drugs in past,no
Substance Misuse,194,Mental Health Disorders,11,851461000006115,drug misuse behaviour,no
Substance Misuse,194,Mental Health Disorders,11,1110001000006119,adverse reaction to buprenorphine,no
Substance Misuse,194,Mental Health Disorders,11,910601000006114,[RFC] Substance abuse,no
Substance Misuse,194,Mental Health Disorders,11,910581000006116,[RFC] Drug/ substance abuse,no
Substance Misuse,194,Mental Health Disorders,11,2533731018,Substance misuse decreased,no
Substance Misuse,194,Mental Health Disorders,11,970531000006111,Substance misuse of poly drug,no
Substance Misuse,194,Mental Health Disorders,11,969001000006114,Substance misuse of other Opiates,no
Substance Misuse,194,Mental Health Disorders,11,968841000006110,Substance misuse of Methadone,no
Substance Misuse,194,Mental Health Disorders,11,968741000006115,Substance misuse of Heroin,no
Substance Misuse,194,Mental Health Disorders,11,969701000006112,Substance misuse of Ecstasy,no
Substance Misuse,194,Mental Health Disorders,11,969741000006114,Substance misuse of Crack,no
Substance Misuse,194,Mental Health Disorders,11,969711000006110,Substance misuse of Cocaine,no
Substance Misuse,194,Mental Health Disorders,11,968651000006111,Substance misuse of Cannabis,no
Substance Misuse,194,Mental Health Disorders,11,969401000006119,Substance misuse of Benzodiazepines,no
Substance Misuse,194,Mental Health Disorders,11,968631000006116,Substance misuse of Amphetamines,no
Substance Misuse,194,Mental Health Disorders,11,969991000006115,Substance misuse of other drugs,no
Substance Misuse,194,Mental Health Disorders,11,342444018,Smokes drugs in cigarette form,no
Substance Misuse,194,Mental Health Disorders,11,2548235012,Current drug user,no
Substance Misuse,194,Mental Health Disorders,11,2551020015,Subcutaneous drug user,no
Substance Misuse,194,Mental Health Disorders,11,342451010,Misuses drugs rectally,no
Substance Misuse,194,Mental Health Disorders,11,342435019,Poly-drug misuser,no
Substance Misuse,194,Mental Health Disorders,11,342434015,Long-term drug misuser,no
Substance Misuse,194,Mental Health Disorders,11,297031000000117,Occasional drug user,no
Substance Misuse,194,Mental Health Disorders,11,477158014,Misuses drugs,no
Substance Misuse,194,Mental Health Disorders,11,1216143019,Drug misuse behaviour,no
Substance Misuse,194,Mental Health Disorders,11,512661000000111,Does not use heroin on top of substitution therapy,no
Substance Misuse,194,Mental Health Disorders,11,512651000000113,Uses heroin on top of substitution therapy,no
Substance Misuse,194,Mental Health Disorders,11,2548888013,Abstinent from drug misuse when receiving blocking therapy,no
Substance Misuse,194,Mental Health Disorders,11,2549278014,Reduced drugs misuse,no
Substance Misuse,194,Mental Health Disorders,11,2549886016,Abstinent from drug misuse on maintenance replacement,no
Substance Misuse,194,Mental Health Disorders,11,406071000000119,Current non recreational drug user,no
Substance Misuse,194,Mental Health Disorders,11,2548992019,Previously injecting drug user,no
Substance Misuse,194,Mental Health Disorders,11,2548434014,Persistent substance misuse,no
Substance Misuse,194,Mental Health Disorders,11,2548950012,Preoccupied with substance misuse,no
Substance Misuse,194,Mental Health Disorders,11,2548750019,Prolonged high dose use of cannabis,no
Substance Misuse,194,Mental Health Disorders,11,2548201014,Episodic use of drugs,no
Substance Misuse,194,Mental Health Disorders,11,2548767014,Continuous use of drugs,no
Substance Misuse,194,Mental Health Disorders,11,342441014,Misuses drugs orally,no
Substance Misuse,194,Mental Health Disorders,11,342443012,Smokes drugs,no
Substance Misuse,194,Mental Health Disorders,11,1627491000006112,Substance misuse,no
Substance Misuse,194,Mental Health Disorders,11,285115018,Drug addict re-notific due,no
Substance Misuse,194,Mental Health Disorders,11,21261000000113,Drug addict re-notif to CMO,no
Substance Misuse,194,Mental Health Disorders,11,1676621000006110,Drug addict-notify local SMR22,no
Substance Misuse,194,Mental Health Disorders,11,820221000006118,Hemp dependence,no
Substance Misuse,194,Mental Health Disorders,11,817251000006118,Hashish dependence,no
Substance Misuse,194,Mental Health Disorders,11,401793014,Cannabis type drug dependence,no
Substance Misuse,194,Mental Health Disorders,11,295179017,Cocaine drug dependence NOS,no
Substance Misuse,194,Mental Health Disorders,11,295178013,Cocaine dependence in remission,no
Substance Misuse,194,Mental Health Disorders,11,295177015,"Cocaine dependence, episodic",no
Substance Misuse,194,Mental Health Disorders,11,295176012,"Cocaine dependence, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295173016,"Cocaine dependence, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,295172014,Cocaine type drug dependence,no
Substance Misuse,194,Mental Health Disorders,11,718011000006110,Marihuana dependence,no
Substance Misuse,194,Mental Health Disorders,11,295171019,Hypnotic or anxiolytic dependence NOS,no
Substance Misuse,194,Mental Health Disorders,11,295169019,"Hypnotic or anxiolytic dependence, episodic",no
Substance Misuse,194,Mental Health Disorders,11,295168010,"Hypnotic or anxiolytic dependence, continuous",no
Substance Misuse,194,Mental Health Disorders,11,295167017,"Hypnotic or anxiolytic dependence, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,346944013,Valium dependence,no
Substance Misuse,194,Mental Health Disorders,11,2673574010,Sedative dependence,no
Substance Misuse,194,Mental Health Disorders,11,346945014,Librium dependence,no
Substance Misuse,194,Mental Health Disorders,11,346943019,Diazepam dependence,no
Substance Misuse,194,Mental Health Disorders,11,346942012,Benzodiazepine dependence,no
Substance Misuse,194,Mental Health Disorders,11,346941017,Barbiturate dependence,no
Substance Misuse,194,Mental Health Disorders,11,295170018,Hypnotic or anxiolytic dependence in remission,no
Substance Misuse,194,Mental Health Disorders,11,346938014,Anxiolytic dependence,no
Substance Misuse,194,Mental Health Disorders,11,295187016,"Cannabis dependence, unspecified",no
Substance Misuse,194,Mental Health Disorders,11,295189018,"Cannabis dependence, episodic",no
Substance Misuse,194,Mental Health Disorders,11,295211018,Hallucinogen dependence NOS,no
